Recording overview,,Prefix,,day,,,,,Food deprivation,,,,,,,,,,,
,protocol naming system,1) slow_eating + binge_eating,2) drink to binge,01. Oct,,,,,Mild: 4-6 hours,Severe: 24 hours,,,,,,,,,,
Mouse Name,Mouse ID,Genotype,Tg/viral,Session,Recording date,Body_weight,Food_intake_before,Food_intake_after,Food_deprived,Protocols,Imaging?,Flavor 1,Flavor 2,Total_deliveries,Comment,CNMFe processed,Data curation,auROC quality,Used for presentation,Used for publication
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,12,2021.01.13,24.92,3.72,3.43,Mild,2_3,TRUE,Chocolate,Water,136,,pnr_10_corr_08_gSig_19,,,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,13,2021.01.14,24.58,3.43,0,None,2_4,TRUE,Sucrose,Chocolate,74,"< can't really binge sucrose, but can also be no fasting effect",pnr_10_corr_08_gSig_19,,,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,14,2021.01.15,23.79,0,,Severe,2_5,TRUE,Chocolate,Water,201,Good,pnr_10_corr_08_gSig_19,,,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,15,2021.01.18,25.01,,3.05,Mild,2_6,TRUE,Chocolate,Water,117,,pnr_10_corr_08_gSig_19,,,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,16,2021.01.19,24.93,3.05,3.3,Mild,2_7,TRUE,Chocolate,Water,120,"< try again, early exp start at 8:15 am",pnr_10_corr_08_gSig_19,,,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,17,2021.01.20,25.07,3.3,,Mild,1_8,TRUE,Chocolate,Water,168,,pnr_10_corr_08_gSig_19,,,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,18,2021.01.22,25.18,,0,None,1_10,TRUE,Sucrose,Chocolate,58,,pnr_10_corr_08_gSig_19,,,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,19,2021.01.23,23.63,0,4.39,Severe,1_9,TRUE,Chocolate,Water,340,,pnr_10_corr_08_gSig_19,,,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,20,2021.01.24,24.48,4.39,4.38,Mild,1_1,TRUE,Strawberry,Water,286,,pnr_10_corr_08_gSig_19,,,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,21,2021.01.25,24.83,4.38,3.53,Mild,1_1,TRUE,Strawberry,Water,150,,pnr_10_corr_08_gSig_19,,,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,22,2021.01.26,24.94,3.53,3.99,Mild,1_2,TRUE,Strawberry,Chocolate,112,,pnr_10_corr_08_gSig_19,,,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,23,2021.01.27,25.12,3.99,4.07,Mild,1_3,TRUE,Strawberry,Vanilla,61,,pnr_10_corr_08_gSig_19,,,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,24,2021.01.28,24.96,4.07,3.74,Mild,1_4,TRUE,Chocolate,Strawberry,71,,pnr_10_corr_08_gSig_19,,,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,25,2021.01.29,24.62,3.74,3.24,Mild,1_5,TRUE,Strawberry,Chocolate,180,,pnr_10_corr_08_gSig_19,,,,
Günther,BES0417,CaMK2a-cre; Ai93D,Tg,26,2021.01.30,24.63,3.24,,Mild,1_5,TRUE,Banana,Vanilla,38,,pnr_10_corr_08_gSig_19,,,,
Heino,DSC012019,PV-Cre,viral,1,2020.08.06,27,3,4,Mild,1_9,TRUE,Strawberry,Water,18,,Pnr_10_corr_08 (gSig_17),,,,
Heino,DSC012019,PV-Cre,viral,2,2020.08.07,27,4,,Mild,1_5,TRUE,Strawberry,Water,129,,Pnr_10_corr_08 (gSig_17),,,,
Heino,DSC012019,PV-Cre,viral,3,2020.08.11,27.28,,3.78,Mild,1_2,TRUE,Strawberry,Water,128,,Pnr_10_corr_08 (gSig_17),,,,
Heino,DSC012019,PV-Cre,viral,4,2020.08.12,26.87,3.78,3.22,Mild,1_3,TRUE,Strawberry,Water,221,,Pnr_10_corr_08 (gSig_17),,,,
Heino,DSC012019,PV-Cre,viral,5,2020.08.13,26.75,3.22,3.38,Mild,1_4,TRUE,Strawberry,Water,304,,Pnr_10_corr_08 (gSig_17),,,,
Heino,DSC012019,PV-Cre,viral,6,2020.08.14,26.36,3.38,3.95,Mild,1_10,TRUE,Strawberry,Water,318,,Pnr_10_corr_08 (gSig_17),,,,
Heino,DSC012019,PV-Cre,viral,7,2020.08.15,26.4,3.95,,Mild,1_1,TRUE,Strawberry,Water,317,,Pnr_10_corr_08 (gSig_17),,,,
Heino,DSC012019,PV-Cre,viral,8,2020.08.17,26.86,,4.51,Mild,1_6,TRUE,Strawberry,Water,308,,Pnr_10_corr_08 (gSig_17),,,,
Heino,DSC012019,PV-Cre,viral,9,2020.08.18,26.61,4.51,4.19,Mild,1_7,TRUE,Strawberry,Water,329,,Pnr_10_corr_08 (gSig_17),,,,
Heino,DSC012019,PV-Cre,viral,10,2020.08.19,27.3,4.19,3.19,Mild,1_8,TRUE,Strawberry,Water,266,,Pnr_10_corr_08 (gSig_17),,,,
Heino,DSC012019,PV-Cre,viral,11,2020.08.20,27.55,3.19,3.42,Mild,1_9,TRUE,Strawberry,Water,324,,Pnr_10_corr_08 (gSig_17),,,,
Heino,DSC012019,PV-Cre,viral,12,2020.08.21,27.43,3.42,,Mild,1_10,TRUE,Strawberry,Water,330,,Pnr_10_corr_08 (gSig_17),,,,
Heino,DSC012019,PV-Cre,viral,13,2020.08.24,27.27,,3.62,Mild,1_1,TRUE,Chocolate,Water,229,,Pnr_10_corr_08 (gSig_17),,,,
Heino,DSC012019,PV-Cre,viral,14,2020.08.25,28.11,3.62,3.39,Mild,1_2,TRUE,Chocolate,Water,291,,Pnr_10_corr_08 (gSig_17),,,,
Heino,DSC012019,PV-Cre,viral,15,2020.08.26,27.07,3.39,4.51,Mild,1_3,TRUE,Chocolate,Water,220,,Pnr_10_corr_08 (gSig_17),,,,
Heino,DSC012019,PV-Cre,viral,16,2020.08.27,27.48,4.51,4.53,Mild,1_4,TRUE,Chocolate,Water,310,,Pnr_10_corr_08 (gSig_17),,,,
Heino,DSC012019,PV-Cre,viral,17,2020.08.28,28.58,4.53,,Mild,1_5,TRUE,Chocolate,Water,294,,Pnr_10_corr_08 (gSig_17),,,,
Heino,DSC012019,PV-Cre,viral,18,2020.08.31,28.52,,4.7,Mild,1_6,TRUE,Chocolate,Water,294,,Pnr_10_corr_08 (gSig_17),,,,
Heino,DSC012019,PV-Cre,viral,19,2020.09.01,28.48,4.7,,Mild,1_7,TRUE,Chocolate,Water,255,,Pnr_10_corr_08 (gSig_17),,,,
Franz,DSC012486,PV-Cre,viral,1,2020.10.26,34.21,,4.25,Mild,1_1,TRUE,Strawberry,Water,120,,Pnr_10_corr_08,,,,
Franz,DSC012486,PV-Cre,viral,2,2020.10.27,33.42,4.25,4.49,Mild,1_2,TRUE,Strawberry,Water,202,< 2x spatial down sampling,Pnr_10_corr_08,,,,
Franz,DSC012486,PV-Cre,viral,3,2020.10.28,33.97,4.49,3.92,Mild,1_3,TRUE,Strawberry,Water,230,,Pnr_10_corr_08,,,,
Franz,DSC012486,PV-Cre,viral,4,2020.10.29,33.35,3.92,3.58,Mild,1_4,TRUE,Strawberry,Water,309,,,,,,
Franz,DSC012486,PV-Cre,viral,5,2020.10.30,32.66,3.58,,Mild,1_5,TRUE,Strawberry,Water,308,,Pnr_10_corr_08,,,,
Franz,DSC012486,PV-Cre,viral,6,2020.11.02,33.09,,5.01,Mild,1_6,TRUE,Strawberry,Water,302,,No cell,,,,
Franz,DSC012486,PV-Cre,viral,7,2020.11.04,33.88,5.01,3.55,Mild,1_8,TRUE,Strawberry,Water,283,,,,,,
Franz,DSC012486,PV-Cre,viral,8,2020.11.05,32.95,3.55,4.27,Mild,1_9,TRUE,Empty,Empty,24,,No cell,,Empty run,,
Franz,DSC012486,PV-Cre,viral,9,2020.11.06,33.61,4.27,,Mild,1_10,TRUE,Strawberry,Water,339,,,,,,
Franz,DSC012486,PV-Cre,viral,10,2020.11.09,34.11,,4.84,Mild,1_1,TRUE,Chocolate,Water,309,,,,,,
Franz,DSC012486,PV-Cre,viral,11,2020.11.10,33.23,4.84,3.46,Mild,1_2,TRUE,Chocolate,Water,218,,No cell,,,,
Franz,DSC012486,PV-Cre,viral,12,2020.11.11,32.88,3.46,4,Mild,1_3,TRUE,Chocolate,Water,202,,,,,,
Franz,DSC012486,PV-Cre,viral,13,2020.11.12,32.48,4,,Mild,1_4,TRUE,Chocolate,Water,329,,,,,,
Franz,DSC012486,PV-Cre,viral,14,2020.11.16,33.66,,4.09,Mild,1_6,TRUE,Chocolate,Water,367,,No cell,,,,
Franz,DSC012486,PV-Cre,viral,15,2020.11.17,33.31,4.09,3.28,Mild,1_7,TRUE,Chocolate,Water,205,,,,,,
Franz,DSC012486,PV-Cre,viral,16,2020.11.18,33.19,3.28,4.07,Mild,1_8,TRUE,Chocolate,Water,339,,,,,,
Franz,DSC012486,PV-Cre,viral,17,2020.11.19,32.53,4.07,,Mild,1_9,TRUE,Chocolate,Water,262,,,,,,
Franz,DSC012486,PV-Cre,viral,18,2020.11.26,34.68,,3.68,Mild,1_4,TRUE,Strawberry,Water,271,,No cell,,,,
Franz,DSC012486,PV-Cre,viral,19,2020.11.27,33.55,3.68,,Mild,1_5,TRUE,Strawberry,Water,253,,No cell,,,,
Hans,DSC012487,PV-Cre,viral,1,2020.11.26,39.66,,3.87,Mild,1_4,TRUE,Strawberry,Water,53,<pnr_10_corr_08_gSig_19,CNMFeing,,,,
